id,SiO_var,SiOSi_skew,SiOSi_gmean,SiO_skew,SiO_gmean,SiO_max,density,SiO_mean,largest_free_sphere,k_dft,mode_dim,volume,AV,SiOSi_min,max_dim,SiOSi_var,SiOSi_hmean,largest_included_sphere,min_dim,SiOSi_std,NAV,g_dft,SiO_min,SiO_average,largest_included_sphere_free,spg,SiO_hmean,NASA,VolFrac,ASA,SiOSi_average,SiOSi_mean,SiO_std,SiOSi_max
9209209,0.000635752,0.298117616,142.0904438,-0.468125501,1.623238202,1.65811364,2.737221913,1.623434998,0.66781,20.84211331,0,17.42527898,0,149.8844546,0,99.29564866,165.6487688,3.34538,0,9.9647202,0.00068114,28.34040882,1.571529637,1.623434998,1.80925,5,1.623040421,0,0,0,142.7476978,142.7476978,0.025214125,171.1071156
9210366,0.000200179,1.375525952,166.9558359,-1.261634838,1.633609458,1.646438212,1.800708428,1.633671176,3.10356,26.97732944,0,17.51552483,0,150.7137041,0,110.7882996,165.5963019,3.49313,0,10.5256021,0.0012008,21.87777139,1.606277133,1.633671176,4.07636,12,1.633547286,17.4969,0.01336,0,167.0128239,167.0128239,0.014148458,180
9210670,1.13E-05,-0.051851497,155.2960243,0.025476816,1.614044654,1.618595406,1.52565394,1.614048153,3.80105,38.02375293,0,17.37640653,0,155.3916159,0,45.26694375,167.8957959,3.37408,0,6.728071325,0.00113902,30.74369088,1.609678368,1.614048153,7.87992,12,1.614041156,0,0.13616,658.882,155.3884022,155.3884022,0.003360686,165.4537659
9211932,1.73E-05,0.891320358,149.7591802,0.49092676,1.621154688,1.628660778,1.71600734,1.621160004,3.6113,35.4805226,1,16.96806262,0.0324491,95.9408159,1,460.561479,148.5697544,5.98902,1,21.46069614,0,40.38797932,1.61655563,1.621160004,5.62728,12,1.621149376,350.886,0.07028,0,150.0565866,150.0565866,0.004153469,175.4814678
9214091,0.000106224,0.163257936,146.1425001,0.864730049,1.612975442,1.634566049,2.299192139,1.61300825,2.07275,19.65093469,1,18.01253795,0.0122838,148.3737897,1,89.80091907,163.0098899,4.57401,1,9.476334685,0,23.99375294,1.601755815,1.61300825,2.91829,4,1.612942754,0,0,0,146.8453371,146.8453371,0.010306522,174.4759271
9214375,2.55E-05,-0.6489755,167.0950485,-0.718026378,1.60657271,1.611879044,1.783892066,1.606580662,4.32417,24.82418698,0,16.67363712,0,133.8423512,0,107.2075195,150.5254255,4.99679,0,10.35410641,0.0124436,22.7210217,1.597768215,1.606580662,5.18437,10,1.606564746,1.77413,0.0498,291.77,167.4704529,167.4704529,0.005051065,179.3384919
9214426,8.24E-05,0.501687928,157.5976263,-0.589286761,1.614213636,1.622742286,1.823856398,1.614239213,3.66633,42.5177411,0,14.83860996,0,100.9890152,0,421.5086635,144.2943669,3.23476,0,20.53067616,0.000856659,19.69596005,1.598503032,1.614239213,3.98986,148,1.614188002,0,0.0461,148.016,158.2468857,158.2468857,0.009077048,180
9215196,0.008500725,0.022714066,163.816976,-0.580639489,1.679171855,1.768325927,2.859843798,1.681756795,0.60791,47.32086624,0,17.45610866,0,156.5363183,0,57.90872518,168.8641675,3.30351,0,7.609778261,0.00048289,28.65832498,1.55403038,1.681756795,2.77706,98,1.676533373,0,0,0,164.2298358,164.2298358,0.092199374,179.7308805
9220038,3.77E-06,0.942264077,159.4850017,2.267786838,1.608920269,1.61405819,1.714480082,1.608921439,3.24823,37.21827227,1,18.057324,0.0138672,142.9973529,1,176.1972215,162.7533759,4.67714,1,13.27393015,0,29.52178447,1.608187617,1.608921439,3.84636,141,1.608919102,17.4084,0.0356,0,159.9162992,159.9162992,0.00194151,180
9222759,1.55E-05,1.289864556,162.9255231,1.963536387,1.608352302,1.617920923,1.650424343,1.608357115,2.17414,32.61054814,0,14.52347064,0,143.4725605,0,213.7718001,157.6960786,2.68498,0,14.62093705,0,22.06171831,1.605932007,1.608357115,5.80657,164,1.608347505,331.833,0,0,162.9659878,162.9659878,0.003940847,173.7558134
9223426,0.000227209,-0.19196382,145.0677836,1.207562634,1.60424342,1.636329414,2.150337061,1.604313706,1.45874,22.21061185,0,16.875,0,137.4072702,0,70.45902755,151.4658612,3.41261,0,8.393987583,0.00165415,4.495612845,1.585318534,1.604313706,2.77862,5,1.604173659,0,0,0,145.5612045,145.5612045,0.015073457,165.9286257
9224817,0.000107234,-0.44883431,159.1082159,0.607388504,1.627824283,1.647832961,1.788522291,1.627857137,2.33526,42.99323993,0,18.59492728,0,137.9918384,0,137.6178131,158.6543288,4.50086,0,11.73106189,0.0132289,23.29238365,1.615284436,1.627857137,4.29992,12,1.627791513,77.0246,0,0,159.5509961,159.5509961,0.0103554,180
9224899,5.56E-05,0.139392937,152.9912144,0.305824217,1.620467501,1.634474719,1.593857774,1.62048464,5.9911,36.37046103,2,19.28571429,0.0325669,144.595518,2,141.847851,155.3906248,5.11821,2,11.90998955,0,21.92723945,1.609023465,1.62048464,6.78609,12,1.620450378,0,0.13476,647.941,153.2136425,153.2136425,0.007456408,170.723705
9224943,2.02E-05,-0.122088491,161.8481209,-0.354229348,1.628038564,1.63321892,1.689266893,1.628044764,3.5189,36.55403292,1,19.6875,0.0249814,145.4642996,1,122.4507641,161.4653754,4.58033,1,11.06574733,0.000532778,22.92959863,1.621106457,1.628044764,4.51648,12,1.628032359,195.014,0.0422,0,162.228599,162.228599,0.004491682,180
9225644,5.55E-05,-0.853097959,156.0390291,1.303581591,1.613480724,1.628527618,1.564402854,1.613497854,2.56087,47.16686927,0,16.23797632,0,124.1810991,0,141.0062501,152.7954916,3.48669,0,11.87460526,0.00167959,27.77313223,1.60729784,1.613497854,6.09557,164,1.613463661,516.412,0,0,156.5015237,156.5015237,0.007449985,173.9267451
9226154,0.000656664,0.056812466,164.3905209,-0.521280008,1.610907645,1.639382186,1.807587804,1.611112607,3.4832,65.57062002,1,22.12130949,0.111959,126.8671044,1,123.3068201,156.3655729,6.57776,1,11.10436041,0,33.92014799,1.565608497,1.611112607,5.43848,131,1.610701522,128.716,0.03928,0,164.4902138,164.4902138,0.025625456,173.1692536
9232296,0.00010917,0.174576175,146.488654,-0.027384511,1.611191415,1.624716069,2.274728268,1.611225298,4.83951,60.24426153,0,16.42921977,0,122.9793545,0,193.7781238,154.7751528,3.713,0,13.92042111,0.00187721,35.2363571,1.596264806,1.611225298,5.05461,24,1.611157528,0,0.04878,207.462,147.5131698,147.5131698,0.010448449,175.8273025
9242153,0.000126348,-0.818757448,159.3285546,0.057069046,1.60895397,1.622230358,1.526282202,1.608993223,6.91639,55.24825832,1,16.1889963,0.0151876,125.9242449,1,176.8596789,148.0646377,4.0956,1,13.29886006,0,30.38134846,1.593919542,1.608993223,7.7376,46,1.608914727,0,0.1576,609.763,159.8470562,159.8470562,0.01124047,176.5151316
9242669,0.000132526,-0.291878922,166.5341915,-0.792146978,1.643261907,1.656274169,1.752021836,1.643302381,2.81572,24.97007557,1,19.35674999,0.0227807,143.1392148,1,153.4296956,158.6718192,4.30696,1,12.38667411,0,41.67168058,1.621199056,1.643302381,4.83821,10,1.643221282,27.9997,0.0102,0,166.7166703,166.7166703,0.011511999,179.3421534
9243857,3.01E-31,1.18E-14,150.5779831,1.18662188,1.61391951,1.61391951,1.381652267,1.61391951,3.68699,37.9030624,0,13.53187826,0,127.0922306,0,200.1781194,141.4555238,2.17936,0,14.1484317,0,30.16878847,1.61391951,1.61391951,10.30765,229,1.61391951,0,0.18828,829.754,150.6248827,150.6248827,5.49E-16,154.3833787
9245473,5.46E-05,-0.378195121,164.0044292,0.491380319,1.598850968,1.611169777,1.799909716,1.598868007,3.21707,43.73771769,1,17.87144941,0.00714702,138.7735584,1,109.782238,157.6499202,3.75437,1,10.47770194,0,36.47634578,1.590373134,1.598868007,4.518,51,1.598833955,67.8798,0.02278,0,164.5355529,164.5355529,0.007386926,180
9245831,0.000238801,-0.382145954,157.5728477,2.056013377,1.604927613,1.662208916,1.561126267,1.605001054,3.86775,73.57282901,0,18.22621548,0,149.9343391,0,96.35944175,161.0815551,3.61055,0,9.816284518,0.00341975,48.86056455,1.585701213,1.605001054,9.89693,123,1.604855101,0,0.1527,647.299,157.9133503,157.9133503,0.015453197,170.1425059
9245836,4.23E-05,-0.09088568,152.8726582,-0.108333997,1.605523204,1.613003486,1.388909661,1.605536389,12.97576,65.23260995,2,18.81553546,0.0150378,145.2619933,2,99.04395783,158.7528911,3.83621,2,9.95208309,0,22.23640206,1.596517285,1.605536389,13.72943,71,1.605510015,0,0.27242,648.495,153.3588966,153.3588966,0.00650583,177.1488946
9247054,6.08E-05,0.079769619,152.5412663,2.96941583,1.601217932,1.635007553,2.023771572,1.601236744,2.07653,26.39758242,0,14.36943915,0,125.8053538,0,117.3114128,144.5353441,2.2996,0,10.83103932,0,33.79639659,1.591850231,1.601236744,3.69201,12,1.601199298,0.520702,0,0,153.0107683,153.0107683,0.007798817,172.3238359
9247572,6.10E-05,-2.225869188,158.457756,-0.711285759,1.611824249,1.619908078,1.623722497,1.611843209,3.40953,80.84281911,0,17.45004956,0,149.595783,0,164.4433332,165.6415817,3.35114,0,12.82354604,0.00107039,39.80326894,1.599018915,1.611843209,5.95261,127,1.611805246,459.67,0.085,0,158.8570491,158.8570491,0.007808966,165.8019166
9251260,1.92E-06,-0.631323252,154.9729022,1.35E-13,1.625139642,1.62652594,1.484495964,1.625140232,3.82943,38.19134926,3,20.6655014,0.0472624,148.9380446,3,71.08997602,155.6128252,5.31986,3,8.431487177,0,21.42868552,1.623754525,1.625140232,8.6315,139,1.625139051,0,0.14814,688.94,155.0466602,155.0466602,0.001385707,160.8524459
9251547,3.11E-06,0.032757057,153.2621027,0.234707647,1.61289823,1.6157289,2.04812726,1.612899192,2.08896,26.87272129,0,15.92210332,0,130.5366514,0,66.85613625,149.8193737,3.97822,0,8.176560172,0.00803352,23.86234001,1.610270806,1.612899192,3.06906,12,1.612897267,0,0,0,153.7239956,153.7239956,0.001762365,180
9252494,6.30E-05,0.167361528,157.6722707,-0.794424441,1.615303345,1.624516052,1.54823784,1.615322898,7.96258,42.51884751,0,17.93637312,0,152.6226292,0,102.3186355,163.2071542,3.41668,0,10.11526745,0.00350559,27.20256315,1.602149002,1.615322898,8.64966,63,1.61528374,0,0.15312,553.953,158.0510289,158.0510289,0.00793758,178.3595559
9253068,2.13E-05,-1.424955206,157.6512383,-1.89736897,1.605825612,1.60911346,1.593960146,1.605832264,2.31304,48.59917289,0,10.48983384,0,92.73979881,0,482.8611318,134.3846699,1.37191,0,21.97410139,0,31.16367298,1.594722037,1.605832264,5.94707,156,1.605818936,455.464,0,0,158.1762491,158.1762491,0.00461368,177.2844387
9253150,0.000582472,-0.849461612,157.5878308,0.096766881,1.605510807,1.64124035,1.694661287,1.605692031,7.39974,55.26531891,0,10.98570871,0,90.83357836,0,409.837796,136.0829979,1.33889,0,20.24445099,0,33.67701216,1.578579099,1.605692031,9.05788,166,1.605329756,0,0.14752,479.311,158.2128862,158.2128862,0.024134455,172.5958931
9253486,0.00019963,0.539455509,153.7753873,-0.023973422,1.613443805,1.63686173,2.17249505,1.613505679,1.01633,14.21378061,3,19.8345891,0.0308457,144.031256,3,106.6637353,157.1884544,4.33727,3,10.32781368,0,17.70992026,1.591810035,1.613505679,2.69114,2,1.61338192,0,0,0,154.3383738,154.3383738,0.014129032,180
9253585,4.21E-05,-1.101355673,162.4580794,-1.086658389,1.601323038,1.608867826,1.865363499,1.601336232,2.19898,54.85435258,1,19.23863306,0.0173659,154.7415433,1,40.01089742,161.3988178,4.11929,1,6.325416778,0,21.0868056,1.588193426,1.601336232,3.52426,57,1.601309805,0,0,0,163.9794375,163.9794375,0.006490807,180
9254934,0.000108194,0.418076494,150.355226,1.915069522,1.612519525,1.638959145,2.215544848,1.6125528,2.60201,18.60624784,3,24.3382139,0.195658,122.7014452,3,156.696603,148.1613178,9.2333,3,12.51785137,0,23.69863351,1.603951132,1.6125528,3.21318,3,1.612486522,0,0.00146,0,150.8653888,150.8653888,0.010401622,178.6263086
9255599,7.48E-06,2.879862016,144.48525,0.826761553,1.616770474,1.621287384,1.991950273,1.616772784,3.136,45.20996406,3,20.8261325,0.0573987,142.1651636,3,89.57103931,153.7201701,5.3171,3,9.464197763,0,33.03853164,1.61391829,1.616772784,3.74507,150,1.616768166,23.1508,0.02272,0,144.7781446,144.7781446,0.002734398,180
9256486,0.000170479,1.443565137,149.9332842,0.184079963,1.610708133,1.632723003,1.817577444,1.610761001,3.57409,42.39060877,1,18.29767533,0.0259027,136.4764526,1,170.3498937,149.4477553,4.25227,1,13.05181572,0,31.05575115,1.590772241,1.610761001,4.25227,15,1.610655315,173.227,0.04708,0,150.4581018,150.4581018,0.013056774,180
9256538,0.000115917,1.410095991,147.6542926,0.016878043,1.617848685,1.633463138,1.800329041,1.617884507,5.00726,40.82409983,1,18.47297977,0.0556568,136.4052287,1,176.4492054,147.143874,5.53377,1,13.28341844,0,22.34185954,1.6014665,1.617884507,5.52627,15,1.617812865,0,0.1002,478.383,148.2060758,148.2060758,0.010766456,180
9256558,5.20E-05,0.321525461,153.7815934,-0.279405721,1.607789662,1.618896527,1.938109101,1.607805853,3.43549,47.84009654,1,24.11994743,0.208032,125.6027704,1,225.1475548,150.4928413,11.33104,1,15.00491769,0,27.07037238,1.594603601,1.607805853,3.93953,2,1.607773458,39.075,0.02628,0,154.3142071,154.3142071,0.007212447,180
9256931,1.42E-05,-1.595939802,169.893517,-0.241426912,1.606825307,1.611575139,1.715809761,1.606829723,2.02559,32.47124378,1,23.57786698,0.215125,123.6888514,1,195.8268076,145.8602972,13.39868,1,13.99381319,0,25.70081385,1.600872376,1.606829723,6.87205,136,1.606820889,263.441,0,0,170.1590882,170.1590882,0.003766336,178.2800661
9257682,0.000518175,1.241449374,144.4147397,0.644456688,1.612012581,1.651147007,2.451637029,1.612172335,1.62594,15.51443239,2,19.77662376,0.030708,146.1845582,2,115.3685359,156.6726468,4.38161,2,10.74097463,0,20.18485008,1.589450966,1.612172335,2.52584,2,1.61185379,0,0,0,145.0228877,145.0228877,0.022763466,180
9260437,5.12E-05,-0.331053032,163.0391396,1.238649088,1.600708586,1.615238754,1.851236812,1.600724521,3.51187,43.83847303,1,16.83768434,0.00373639,121.5750189,1,261.5361475,147.9570046,3.38817,1,16.17207926,0.000678423,33.78861138,1.59437718,1.600724521,4.60885,51,1.600692709,58.2439,0.02294,0,163.5475173,163.5475173,0.007155597,180
9261266,3.09E-05,0.438793588,148.8412827,0.945096631,1.604147819,1.616227317,1.496600118,1.604157416,12.0636,63.25657244,0,11.55239214,0,98.76587402,0,543.9171251,139.7669027,1.14611,0,23.3220309,0,40.64324901,1.596292598,1.604157416,12.18229,163,1.604138242,0,0.24936,646.472,149.309608,149.309608,0.00555496,179.9986108
9261328,0.000159246,-0.651328277,160.8466011,0.200173419,1.597132876,1.613828994,1.565357995,1.597182677,1.76593,44.98031523,3,21.47697682,0.106774,132.5853827,3,66.41225995,147.9624501,5.68253,3,8.149371752,0,41.74476815,1.583901507,1.597182677,6.99618,123,1.597083129,545.416,0,0,161.4042137,161.4042137,0.012619255,176.3459324
9262423,0.000112469,1.416521682,148.382512,-0.362240939,1.602497224,1.618257627,1.816997996,1.602532373,4.39715,55.15684128,1,18.30351053,0.0307982,133.9285133,1,141.7751013,147.9661682,4.78653,1,11.90693501,0,42.57343975,1.584898201,1.602532373,4.75087,15,1.602462019,0,0.05596,255.933,148.8278442,148.8278442,0.010605139,180
9262513,6.04E-06,-0.600849493,167.4830451,-1.749422523,1.614934478,1.616582994,1.846592804,1.614936351,2.64474,36.51941541,2,18.22566273,0.0184244,140.1685083,2,169.9053438,152.921284,4.78284,2,13.03477441,6.58E-05,26.69112225,1.609468669,1.614936351,4.46009,63,1.614932602,63.7998,0.02104,0,167.7737476,167.7737476,0.002457171,180
9262614,3.71E-05,-0.857566047,169.0686139,-0.507133081,1.598590805,1.605514222,1.921088854,1.59860242,1.92315,30.31578122,0,13.24910905,0,131.0250561,0,189.8760729,145.2784613,2.24825,0,13.77955271,0,22.3317242,1.587020608,1.59860242,3.4245,59,1.598579176,0,0,0,169.3536042,169.3536042,0.006089792,179.9999991
9263106,1.26E-05,-0.644689938,167.8267942,-0.279275214,1.605827129,1.610406672,1.904283624,1.60583106,1.97655,28.4624476,1,18.20988607,0.0643257,122.5554358,1,440.3201143,148.1913664,7.07271,1,20.983806,0,23.47215658,1.599755882,1.60583106,3.4788,35,1.605823196,0,0,0,168.1070666,168.1070666,0.003552663,179.2523692
9264355,9.16E-06,-1.154624521,159.4331165,0.623445071,1.610892111,1.615818715,1.610166217,1.610894952,2.57131,46.22839455,1,16.67861045,0.0113941,131.1075951,1,158.6326602,145.0235088,3.84924,1,12.59494582,0,41.21233826,1.607874459,1.610894952,6.13259,164,1.610889272,413.91,0,0,159.5927504,159.5927504,0.003026738,169.9975564
9265186,5.95E-06,-0.191206684,168.7904717,-0.853420958,1.614990624,1.617546158,1.837945633,1.614992468,3.21292,35.27838422,3,18.19494376,0.0215447,130.9953415,3,189.2693274,149.935074,4.03778,3,13.75751894,0,16.50261649,1.610235146,1.614992468,3.82915,63,1.614988777,14.5592,0.01988,0,169.163727,169.163727,0.002439796,180
9265433,0.000143055,0.177458042,144.3180866,0.644682955,1.613151397,1.636734052,2.228229179,1.613195598,1.99439,45.48653258,2,18.56945264,0.0137579,137.4969596,2,145.6872246,156.3384425,3.97834,2,12.07009629,0,58.21348576,1.596875627,1.613195598,3.20863,15,1.613107336,9.61641,0,0,144.6757524,144.6757524,0.011960563,164.1355342
9265677,2.84E-05,0.270878755,163.1565883,-0.044733728,1.6014718,1.611971692,1.884826982,1.601480683,2.66698,28.35408176,0,14.92550329,0,129.1371444,0,103.9754248,143.9625618,3.89827,0,10.19683406,0.0028902,27.25674364,1.590322574,1.601480683,2.96968,23,1.601462917,0,0.0034,0,163.2360638,163.2360638,0.005333524,171.1748262
9267618,3.01E-06,-0.220735782,166.932401,-1.543112299,1.601652871,1.603578207,1.812117679,1.601653812,5.39921,26.77692446,1,16.38465827,0.0150755,130.5426097,1,156.0821264,146.2896481,3.88088,1,12.49328325,0,15.84328207,1.597883567,1.601653812,5.92754,69,1.601651928,0,0.0549,276.856,167.1848044,167.1848044,0.001735224,180
9270709,1.91E-05,-0.363742262,165.3222167,-1.375045876,1.620124325,1.623233134,1.772549524,1.620130223,4.42959,33.92886536,2,18.66243256,0.0144441,131.4996214,2,169.8303128,157.1410501,3.64318,2,13.03189598,0,24.82760979,1.611108811,1.620130223,5.37585,74,1.620118412,0,0.05328,286.819,165.7556896,165.7556896,0.004366214,180
9277324,5.64E-05,0.068827742,158.120977,0.16956616,1.608346889,1.619994831,1.827917503,1.608364425,2.50851,31.39428894,0,14.34695437,0,127.8454864,0,294.0324821,148.8624213,3.16683,0,17.14737537,0.00159615,27.51076183,1.595100959,1.608364425,3.74499,74,1.608329361,22.6983,0,0,158.5452334,158.5452334,0.007512571,180
9283219,0.000167664,0.212259994,150.5301723,-0.309150356,1.611056056,1.632606924,1.761646435,1.611108179,7.01821,49.33590129,1,15.3703978,0.00458469,126.8149388,1,198.1375794,150.1541938,3.73064,1,14.0761351,0,31.93538308,1.586669498,1.611108179,7.67815,57,1.611003842,0,0.12226,468.296,151.5901948,151.5901948,0.012948502,180
9289401,0.000132688,0.514173517,148.6337991,0.017256641,1.610868467,1.630217078,2.054323896,1.61090965,3.59656,27.0085522,1,15.87647378,0.00584317,119.4607052,1,306.2741962,150.1853587,3.74604,1,17.50069131,0,17.37616668,1.592434965,1.61090965,4.08812,14,1.610827286,87.9877,0.0312,0,149.2141478,149.2141478,0.011519014,180
9294090,4.88E-05,-0.66378068,156.2807938,0.086617843,1.615902137,1.627350689,1.549768122,1.615917236,6.37207,34.83826551,1,15.68206921,0.00395149,128.7949574,1,200.9445604,145.7338232,3.41592,1,14.17549154,0,20.72672571,1.606203259,1.615917236,6.65528,63,1.615887043,0,0.13274,618.609,156.4592003,156.4592003,0.006986162,163.9552322
9294316,1.98E-05,-1.275757712,157.3836173,-1.339449057,1.605113927,1.60926594,1.60088028,1.605120112,2.24575,53.55218976,0,17.79464945,0,157.4174943,0,59.02654882,166.1673286,3.42311,0,7.682873735,0.00126274,28.93663105,1.595250418,1.605120112,5.83659,164,1.605107727,450.964,0,0,157.9410188,157.9410188,0.00445036,175.4937454
9305488,0.000127634,0.802430698,163.2419957,3.033384017,1.612906302,1.655132521,1.656835523,1.612945317,1.9334,56.23541186,0,17.81845804,0,153.413542,0,72.43213853,165.1680222,3.42575,0,8.510707287,0.00387902,34.94685654,1.606661412,1.612945317,6.31919,12,1.612867828,412.342,0,0,163.3374083,163.3374083,0.011297543,175.4873177
9306270,4.41E-08,1.184984676,162.8880507,-0.22326704,1.606712808,1.606997302,1.654339792,1.606712821,2.17904,33.38981247,0,12.80404308,0,137.1271261,0,224.0077704,154.4391571,1.31954,0,14.96688914,0,24.9635437,1.60641236,1.606712821,5.77303,164,1.606712794,318.725,0,0,162.9895036,162.9895036,0.000210036,175.2965735
9307790,0.001887666,-1.142594249,146.5790936,2.438037378,1.614814391,1.755430607,2.569722353,1.615374699,0.83612,53.13580124,0,16.46927621,0,154.5207125,0,97.8623898,166.466974,2.61397,0,9.89254213,0,41.45744267,1.576936031,1.615374699,2.53149,2,1.614276951,0,0,0,148.1163176,148.1163176,0.043447278,173.9393845
9308067,5.97E-05,-0.489473654,159.0927932,-0.60828741,1.608405017,1.619390185,1.615526954,1.608423615,2.53063,56.01038594,0,9.6155255,0,148.7016683,0,244.8961699,162.8607595,1.14097,0,15.64915876,0,30.56188799,1.593844715,1.608423615,6.06422,164,1.608386382,408.484,0,0,159.2766834,159.2766834,0.007727231,172.4522946
9308731,2.90E-05,-0.301476997,162.2109593,-1.085625167,1.615923597,1.622239594,1.665535921,1.615932581,1.9423,38.03578783,3,17.72845711,0.0275491,137.1815481,3,88.62666873,147.6944788,4.53997,3,9.414173821,0,33.65112126,1.603340441,1.615932581,5.89349,12,1.615914592,346.717,0,0,162.5470433,162.5470433,0.005381748,177.3871472
9309379,3.22E-05,-0.035321967,152.2225972,0.809074458,1.616253109,1.624696275,1.445032302,1.616263051,3.84873,36.63167909,1,18,0.0121128,144.0401148,1,92.31832481,157.0376127,4.41841,1,9.608242545,0,33.93201236,1.612437324,1.616263051,10.31657,229,1.616243185,0,0.14766,682.49,152.2327353,152.2327353,0.005674501,154.5474708
9309879,2.46E-05,0.824928989,153.9730707,-0.979150398,1.618367972,1.622106179,2.670143643,1.61837558,1.22165,40.86616504,0,16.87317475,0,145.2147787,0,99.04279753,164.6196871,2.62665,0,9.952024796,0,28.45994352,1.610027694,1.61837558,1.41122,167,1.618360349,0,0,0,154.7084458,154.7084458,0.004957523,180
9309904,3.83E-05,-0.287008218,167.2851906,0.893316248,1.598865862,1.610118916,1.911431596,1.598877812,2.61426,29.8609723,0,17.75873821,0,154.5927191,0,78.95732702,165.9696665,3.27864,0,8.885793551,0.00233884,20.61196272,1.59259119,1.598877812,3.6218,57,1.59885394,0,0.00528,0,167.5642412,167.5642412,0.006188693,180
9310499,9.00E-06,-0.355869199,151.412128,0.338061702,1.618066236,1.621618811,1.853742524,1.618069016,2.09788,34.51733839,1,19.81614256,0.040434,135.0107261,1,54.10645209,154.3047964,4.60518,1,7.35570881,0,24.16123268,1.615533447,1.618069016,3.73957,230,1.618063457,1.85477,0,0,151.412128,151.412128,0.003000125,151.412128
9312492,0.000196844,1.186082459,147.7658039,1.07469354,1.60871306,1.634999716,1.588860599,1.608773861,15.90566,57.19573951,0,15.00495774,0,125.4187373,0,95.32268363,142.0093686,2.90655,0,9.763333633,9.93E-05,32.78157067,1.595854249,1.608773861,15.92312,165,1.608652636,0,0.20962,384.346,148.2194597,148.2194597,0.014030117,175.9331203
9316208,0.000147031,-0.349308525,167.3714192,2.489215989,1.609021142,1.648430061,1.943133999,1.60906627,3.58463,72.6053186,1,27.16158285,0.268045,125.6918693,1,245.6889044,153.0343755,14.11007,1,15.67446664,0,44.67071573,1.599692032,1.60906627,4.23115,124,1.608976568,18.2376,0.00876,0,167.6527994,167.6527994,0.012125624,179.8096667
9316553,0.000212345,-0.427895941,153.4923673,0.685768213,1.600539064,1.628920106,2.050692103,1.600605124,7.09676,49.8092601,1,17.83095435,0.0110662,137.2401802,1,227.1382655,152.2232877,4.14594,1,15.07110698,0,37.88841127,1.586940937,1.600605124,7.63158,51,1.600473276,0,0.06496,204.933,155.2380022,155.2380022,0.014572069,180
9317882,2.85E-05,-0.700752703,168.7992745,-0.418886634,1.627430685,1.634155562,1.824825347,1.627439446,2.07466,28.31910473,1,18.45705829,0.0189359,145.3405619,1,83.11662143,153.6275984,4.17734,1,9.116831765,0,24.23393824,1.618629676,1.627439446,3.22507,69,1.627421917,0,0,0,168.9805503,168.9805503,0.005337424,178.1044937
9317974,0.000111043,0.207954439,159.6855186,0.558604096,1.607768848,1.626924972,1.650735633,1.607803297,3.37156,31.32917723,1,17.8806636,0.0123659,129.9525887,1,197.8157962,152.2897984,4.01732,1,14.06470036,0,27.76631969,1.596655866,1.607803297,5.62295,74,1.607734482,256.224,0.06718,0,160.0037855,160.0037855,0.010537687,180
9318676,0.000126021,0.54558757,144.3416203,-0.135425818,1.610799259,1.626056161,2.112838655,1.610838402,1.55088,46.59913014,0,15.7406444,0,126.3647457,0,137.5479468,143.8904864,2.75187,0,11.72808368,8.52E-05,29.05368172,1.592145897,1.610838402,2.75187,20,1.610760091,0,0,0,144.8049597,144.8049597,0.011225886,167.2274667
9320467,0.000176219,-0.301655704,149.3375622,-0.225077657,1.610498438,1.638658818,2.009574823,1.610553219,2.03364,48.40505057,0,16.54949174,0,128.9662898,0,137.1523679,148.8618427,4.341,0,11.71120693,0.00917612,30.01964042,1.584460942,1.610553219,4.27948,20,1.610443582,68.012,0,0,149.8046727,149.8046727,0.013274733,165.9524152
9320677,2.47E-05,-0.072657156,158.9706184,-1.051709648,1.600158129,1.605286118,1.857125485,1.600165872,3.29894,30.09997626,0,16.37138894,0,131.5414384,0,138.7010437,149.4303363,2.60907,0,11.77714073,0,36.45108425,1.590275895,1.600165872,4.33191,59,1.600150368,76.4286,0.02676,0,159.5318562,159.5318562,0.004972678,180
9321804,4.60E-05,0.320475983,155.5986445,1.145267392,1.609936413,1.623680663,1.993771874,1.609950655,2.65896,28.71555305,1,16.68066562,0.00265829,141.9174952,1,137.3936481,155.1713113,3.56567,1,11.72150366,0,21.2138468,1.603733102,1.609950655,3.56567,20,1.609922218,0,0.0053,0,156.0330521,156.0330521,0.006782512,174.9657268
9322931,2.56E-05,0.605155881,159.9895783,-0.148828748,1.614083827,1.619729857,1.721559445,1.614091757,3.45917,44.58413909,0,15.7546609,0,128.7918004,0,185.5334831,148.5689692,3.96431,0,13.62106762,0.00229281,35.96080219,1.607879104,1.614091757,4.22152,11,1.614075895,82.6912,0.03524,0,160.2996085,160.2996085,0.005058793,180
9325739,0.000259959,0.424301151,154.7520541,0.480622467,1.605554858,1.632300385,1.280342569,1.605635555,4.50177,66.50578875,1,17.37942105,0.00263378,164.8150106,1,21.22308865,171.828778,3.17162,1,4.606852358,0,17.91961848,1.585975514,1.605635555,11.11569,136,1.605474419,0,0.26584,1083.61,154.9851762,154.9851762,0.016123251,175.280511
9325900,0.000491173,0.378419528,137.0119807,0.64175333,1.635251411,1.666416755,1.614283298,1.635400723,3.70404,38.44087678,2,18.04333994,0.0141277,134.5771936,2,149.2499577,149.0437986,4.06324,2,12.21678999,0,30.67058683,1.615985734,1.635400723,4.31163,53,1.63510297,0,0.05662,170.855,137.586583,137.586583,0.022162432,163.1699068
